date,text
2021-10-23 06:00:15,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 11:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/737UXuuyOR"
2021-10-23 05:58:49,"@guitarpikr This is another way to siphon the tax $$$ to the Pentagon, launder it, and give it to private businesse… https://t.co/fNPynFFYm3"
2021-10-23 05:58:38,Please help for approve #covaxin @BillGates @Xukki2 https://t.co/zxwFlqB9xL
2021-10-23 05:57:02,"@SHUBHAM89495521 @narendramodi In addition, the #covaxin fiasco. It's still not received approval from #WHO, even f… https://t.co/JGanbCIQNm"
2021-10-23 05:56:15,I can sense typical lethargy &amp; complacency on part of @narendramodi Govt in offering safe &amp; secure vaccine to child… https://t.co/Tygn8PU20u
2021-10-23 05:52:34,"Taken first dose #Covaxin , thanks to all #Doctors and #Modi ji to achieve 100Cr vaccination in India 👍… https://t.co/XBadMFS20c"
2021-10-23 05:51:58,@elenaevdokimov7 The @WHO can puff out it's chest with pride as it has yet to approve #SputnikV...
2021-10-23 05:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/cDTaVDbkUZ"
2021-10-23 05:43:51,"@doctorsoumya @WHO @BharatBiotech Seems wider conspiracy in delaying approval of #COVAXIN, you approve chinese vaxi… https://t.co/r8xGtOmCt0"
2021-10-23 05:38:30,"For some approvals they trust clinical trials of ""undisclosed participants"" amounting to few 1000s including placeb… https://t.co/ouF7aCmyYb"
2021-10-23 05:37:27,"@EliseiNicole Dear @CraigKellyMP, I know you from your fight against war on #hydroxychloroquine. YouTube took down… https://t.co/V2gCcxWdHT"
2021-10-23 05:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 11:00AM
FREE Slots 
#COVISHIELD - Dose1:2193, Dose2:… https://t.co/HyRa891UKf"
2021-10-23 05:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 11:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/rbUWjoP4ee"
2021-10-23 05:30:04,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 11:00AM
FREE Slots 
#COVISHIELD - Dose1:116, Dose2:… https://t.co/R7QWOjni5Q"
2021-10-23 05:27:56,"@GirlRicho #ChooseYourPoison 
#AstraZeneca 
#Pfizer 
Or 
#Moderna 
Or 
#HoldTheLine https://t.co/jdO95Xh172"
2021-10-23 05:27:11,"Under the plan, individual #tourists who are fully inoculated with #vaccines produced by #Pfizer,
#Moderna,… https://t.co/er6G9I9IPE"
2021-10-23 05:21:16,"As a decision is awaited on the Emergency Use Listing of #Covaxin being manufactured in India, a top @WHO official… https://t.co/i1ijduAdvk"
2021-10-23 05:19:28,@WHO @DrTedros @g20org Look #who is talking.. you r delaying #EUL approval for world's best vaccine which is effect… https://t.co/knwsxSDXXo
2021-10-23 05:13:03,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 20/10 at 05:30PM
FREE Slots 0
PAID Slots 
#COVISHIELD – Dose1:… https://t.co/htZzHIq9Hj"
2021-10-23 05:11:44,Strong words from one of the people who invented #mRNA #vaccines. #Moderna #RRR #Resist #Refuse #Reject… https://t.co/pNktsQtOOG
2021-10-23 05:09:31,"@DrTedros @g20org Play with people like by approving more sides effects vaccine not #covaxin  ,
#god will play with you. Remember 
“KARMA”"
2021-10-23 05:09:07,"Vaccine fact sheets updated for #Pfizer and #Moderna. -
https://t.co/CDc6OighxN https://t.co/mr77ZGjKLd"
2021-10-23 05:04:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/had0NgLQEb"
2021-10-23 05:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 10:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:1… https://t.co/MJMdvx2eAA"
2021-10-23 05:00:15,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 10:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/z7HF9GXjMW"
2021-10-23 04:54:47,@DrTedros @g20org Stop playing with people lives. Approve #Covaxin so India can start exporting. Few dollars you ar… https://t.co/NH3REesReB
2021-10-23 04:52:57,"FDA review appears to pave the way for Pfizer-BioNTech vaccine for children 5 to 11

https://t.co/CXINA2rl7n… https://t.co/Me2AeicPtt"
2021-10-23 04:52:20,"@Roosmama1 @victoria_racing @badwebsites Getting my 2nd #Moderna vax in 2 weeks
All the #antivaxxers and #COVIDIOTS… https://t.co/OjXxHOONIL"
2021-10-23 04:49:00,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/ycRZyeY1Hz"
2021-10-23 04:46:54,Fully vaccinated #sinovac #joanneautor https://t.co/C45Sw79nTU
2021-10-23 04:45:29,@WHO @mvankerkhove Approve #Covaxin which is only vaccine tested and effective on delta variant.. Now whole world k… https://t.co/OMIQJ9f7Mj
2021-10-23 04:45:02,The Center for Disease Control officially recommended Moderna and Johnson &amp; Johnson COVID-19 vaccine booster doses… https://t.co/vf6au4DJxK
2021-10-23 04:38:16,Where is #Moderna in Thailand  #โมเดอร์นาอยู่ไหน
2021-10-23 04:31:16,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/j6u4jWGXqt"
2021-10-23 04:31:05,Countries which are taken pfizer shots are not able to control the covid virus spread. #WHO is just promoting pfize… https://t.co/j3koTIWXsW
2021-10-23 04:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 10:00AM
FREE Slots 
#COVISHIELD - Dose1:2193, Dose2:… https://t.co/oL8kLn9JJd"
2021-10-23 04:30:17,#Netflix TAINTING Public Sentiment Ahead of #Assange Extradition Trial by @caitoz? #Moderna: Deep Financial TROUBLE… https://t.co/SbGjN2gRZk
2021-10-23 04:30:15,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 10:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/FoYvOJ6lro"
2021-10-23 04:30:04,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 10:00AM
FREE Slots 
#COVISHIELD - Dose1:114, Dose2:… https://t.co/MRlTyIq6IL"
2021-10-23 04:26:41,@WHO @DrTedros @g20org @ACTAccelerator APPROVE #Covaxin  and 100 million vaccines can go directly to COVAX PROGRAM… https://t.co/5RTvFhCTkB
2021-10-23 04:25:34,@WHO @DrTedros @g20org How ignorant!!  Approve #Covaxin.
2021-10-23 04:20:06,It's enraging. The corrupt nature of the World Health Organization @WHO and their refusal to open doors for us to a… https://t.co/ZegYaO8cvG
2021-10-23 04:19:19,"showed that AZ then PF had been v good mix+ I read, get this AZ then PF has been better than just 2 PF!  now, bette… https://t.co/Kovgewjtg2"
2021-10-23 04:16:06,I got my #booster. #Pfizer #moderna #johnsonandjohnson #getvaccinated #getvaxxed #GetBoosted #wearamask #dotherightthing
2021-10-23 04:15:47,"Then I got a #moderna booster to my original #JohnsonAndJohnsonVaccine #JnJ #CovidVaccine around mid September, abo… https://t.co/SPXiwBV43U"
2021-10-23 04:11:47,"Friday 22/10/21 #CoWIN_Dashboard &amp; @MoHFW_INDIA figures

#COVID19 cases- 16,326
No. vaccinated- 6,848,417
1st dose-… https://t.co/EA6KwB5VtE"
2021-10-23 04:09:18,Milestones of #AndhraPradesh #CMYSJagan #VaccineCentury #Covaxin #Covishield #CLAP https://t.co/hcPzZHNN5w
2021-10-23 04:00:28,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 09:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:7… https://t.co/bRIL2HvR9Y"
2021-10-23 04:00:18,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 09:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/YyrbNxMk2I"
2021-10-23 03:56:33,"@PMOIndia @narendramodi @AmitShah @AjitDoval3 @doctorsoumya @WHO 
Sir here Chinese vaccine approval in 10 days and… https://t.co/h8RbYDKbsM"
2021-10-23 03:49:29,2nd Dose done ✅ #Sinopharm https://t.co/yLzwCXtFL6
2021-10-23 03:47:06,@WHO @BharatBiotech @DrTedros @narendramodi #covaxin stop sending vaccine to #covax https://t.co/pPDEVpo1yk
2021-10-23 03:38:14,#moderna vaccine done Thank you @gmanetwork 🌈 @ Solaire Resort https://t.co/ckNklIpmMb
2021-10-23 03:37:48,"The first batch of 560,000 Moderna doses will arrive to Thailand no later than November 5, according to Zuellig Pha… https://t.co/yF9QLR8so3"
2021-10-23 03:30:24,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 09:00AM
FREE Slots 
#COVISHIELD - Dose1:2197, Dose2:… https://t.co/lP7SQgDDTd"
2021-10-23 03:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 09:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/jqijfsrdgS"
2021-10-23 03:30:03,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 09:00AM
FREE Slots 
#COVISHIELD - Dose1:100, Dose2:… https://t.co/xC6lbC7XPH"
2021-10-23 03:23:15,Trust us. #jansen #jandj #moderna #pfizer https://t.co/ZJW3Y0PfTS https://t.co/NkDEbzEagy
2021-10-23 03:18:29,"50y♀️#Moderna #CovidVaccine #BreastCancerAwareness 

""9 days after my second Moderna [dose] I felt a large (golf ba… https://t.co/sxRkfldfka"
2021-10-23 03:16:29,"Hey Teddy..
Why didn’t your #CCP mouthpiece @WHO approve #Covaxin? 
You guys have approved almost all chindi vaccin… https://t.co/kKNCv5BvNg"
2021-10-23 03:10:29,@business “Likely”??? Guess what? They “For Sure” do with #COVAXIN . Why is it being held back? #BigPharma ? #investigate #Covaxinapproval
2021-10-23 03:05:54,"and other venues as required. Let’s safeguard our children’s health by vaccinating them!

#AnkuraHospitals… https://t.co/HVWE0eHyIl"
2021-10-23 03:05:41,"@ProfMakris @TheLancet And #Moderna, much less used, shows 35 spontaneous abortions, 2 involving death of the mothe… https://t.co/L8VAoXq2wV"
2021-10-23 03:03:01,"100cr vaccine doses in a complex country like our (society,geography,infrastructure) is nothing but a miracle. Kudo… https://t.co/OXDcn7Jqhv"
2021-10-23 03:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 08:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:7… https://t.co/EWN3NXA1o7"
2021-10-23 03:00:15,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 08:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/z3FZYHE0zj"
2021-10-23 02:46:54,"Well now, i suppose I have to get get that #Moderna booster shot whenever I can"
2021-10-23 02:43:06,"@JordanSchachtel This is insane. The US and world need #COVAXIN . Period. Best vaccine, non mrna, clinically tested… https://t.co/GBbR8SK6Bc"
2021-10-23 02:41:36,"17,000 #deaths reported after #vaccines, including a 12 yr old. #AdverseReactions
#Pfizer #Moderna #VAERS

https://t.co/ajTsjUfksZ"
2021-10-23 02:39:34,Just got a #Moderna booster on board this morn. I had rcvd #Janssen in March and was pleased that @CDCgov approved… https://t.co/dQEGVNtNMT
2021-10-23 02:35:01,"""If you're not fussy, you can go anywhere as long as you're eligible.""

#moderna #vaccine #booster
https://t.co/s9X8N5AZ75"
2021-10-23 02:34:29,Some Thai people urged for mRNA vax had paid in advanced for 4 months without government subsidy. But the vaccines… https://t.co/DYlaA170PF
2021-10-23 02:33:26,"#Vaccine, Vision &amp; Vishwas - Brains behind India’s #Covaxin. 
On Frankly Speaking with Navika Kumar, Bharat Biotech… https://t.co/rzRyhT91Dz"
2021-10-23 02:33:08,#Moderna vaccine booster scheduled! I work in a high risk job! First shot was J&amp;J so I’m looking forward to the ext… https://t.co/jwv5KOMMCV
2021-10-23 02:31:31,@WHO - why do you bow to the lobbying done by @pfizer ? Your disregard for global health has been exposed for the w… https://t.co/WqGCPuFdX6
2021-10-23 02:31:10,#Putin: Foreigners are #vaccinated in #Russia by #SputnikV and buy a #certificate that #Pfizer was vaccinated in #Europe.
2021-10-23 02:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 08:00AM
FREE Slots 
#COVISHIELD - Dose1:2203, Dose2:… https://t.co/YVm80BtU2z"
2021-10-23 02:30:15,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 08:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/w6i437ERrB"
2021-10-23 02:30:04,"18-44 #RURAL #Bengaluru #CovidVaccine Availability for 23/10 at 08:00AM
FREE Slots 
#COVISHIELD - Dose1:100, Dose2:… https://t.co/EGs9NrAsKf"
2021-10-23 02:25:37,Are people getting side effects from the #Moderna booster? I had every side effect from the second shot and none fr… https://t.co/hVved1yVdl
2021-10-23 02:19:18,#ChineseNationals were the first to receive the #Sinopharm #vaccine #BOOSTER shot in #SriLanka #lka #China https://t.co/WsSce0VR24
2021-10-23 02:18:14,"The number of Covid-19 cases as of 22 October 2021.

Remember to observe safety and protective measures when you’re… https://t.co/UBYPMx4QbV"
2021-10-23 02:16:22,@WFKARS You inspired me to check our local CVS—I’ve got an appointment tomorrow afternoon! #Moderna
2021-10-23 02:14:19,@WHO deliberately delaying #covaxin approval because they are afraid that all poor countries will then come to Indi… https://t.co/UPNtVSPfSj
2021-10-23 02:01:42,@mohan36360 @nayanikaaa @Biorahul @bhak_sala I feel exclusive that I got #Covaxin! EUA certification delay sucks bu… https://t.co/9E9zr9Pyk5
2021-10-23 02:00:25,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 07:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:6… https://t.co/XEMwnWIgsL"
2021-10-23 02:00:15,"45+ #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 07:30AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose1:… https://t.co/po8wJFNwKO"
2021-10-23 01:53:01,"#Covaxin efficacy: 
-78% against mild, moderate, and severe #COVID19.
-against severe COVID-19 was 100%, impacting… https://t.co/nr67YlWIvB"
2021-10-23 01:47:28,"@realMeetKevin HEY KEVIN, want to see CENSORSHIP.... 

Try and search for the latest news on #COVAXIN here on Twitt… https://t.co/rN95M4oWtt"
2021-10-23 01:35:21,"It has begun… Soon your fully #vaccinate status will be #Moderna #Pfizer #CDC Corrupt fools, will revoked unless yo… https://t.co/HcdXDNKM2K"
2021-10-23 01:30:25,"18-44 #BBMP #Bengaluru #CovidVaccine Availability for 23/10 at 07:00AM
FREE Slots 
#COVISHIELD - Dose1:2204, Dose2:… https://t.co/JKULY9dYGY"
2021-10-23 01:30:14,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 23/10 at 07:00AM
FREE Slots 0
PAID Slots 
#COVISHIELD - Dose… https://t.co/s8A11s5kex"
